customer_id,age,job,marital,education,default,balance,home_loan,personal_loan,contact,deposit
9226,48,blue-collar,married,secondary,no,238,yes,yes,cellular,no
9227,33,self-employed,single,tertiary,no,94,yes,no,cellular,yes
9228,51,management,married,tertiary,no,0,no,no,unknown,yes
9229,27,unemployed,single,tertiary,no,3060,no,no,cellular,no
9230,61,management,single,tertiary,no,2,no,no,cellular,yes
9231,32,blue-collar,married,primary,no,1518,yes,no,telephone,no
9232,42,technician,divorced,tertiary,no,802,no,no,telephone,no
9233,48,blue-collar,married,primary,no,5366,yes,no,unknown,no
9234,40,management,married,tertiary,no,2763,yes,no,cellular,yes
9235,39,services,married,secondary,no,93,yes,no,cellular,no
9236,58,blue-collar,married,primary,no,3109,no,no,cellular,yes
9237,36,management,married,tertiary,no,8564,yes,no,unknown,no
9238,50,management,married,unknown,no,8345,no,no,cellular,yes
9239,28,blue-collar,single,secondary,no,1011,yes,no,cellular,no
9240,31,management,married,tertiary,no,131,no,no,cellular,yes
9241,25,management,single,tertiary,no,1317,no,no,cellular,yes
9242,40,self-employed,married,secondary,no,1516,yes,yes,unknown,no
9243,49,self-employed,married,secondary,no,2061,yes,yes,unknown,no
9244,50,self-employed,married,secondary,no,1138,no,no,cellular,no
9245,39,management,married,tertiary,no,0,no,no,cellular,no
9246,50,technician,married,secondary,no,2497,yes,no,cellular,no
9247,42,technician,divorced,secondary,no,0,yes,no,unknown,no
9248,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,no
9249,43,management,married,tertiary,no,-183,no,no,cellular,no
9250,41,management,married,tertiary,no,0,yes,no,cellular,yes
9251,52,management,married,secondary,no,189,no,no,cellular,no
9252,34,admin.,married,secondary,no,155,no,no,cellular,yes
9253,37,blue-collar,divorced,secondary,no,316,yes,no,unknown,yes
9254,43,management,divorced,tertiary,no,3578,no,no,cellular,no
9255,53,services,married,secondary,no,2925,yes,no,unknown,no
9256,42,management,married,tertiary,no,0,no,no,cellular,no
9257,53,blue-collar,divorced,primary,no,4222,no,no,unknown,no
9258,29,blue-collar,single,tertiary,no,455,no,no,telephone,yes
9259,66,management,married,secondary,no,587,no,no,cellular,yes
9260,49,services,married,unknown,no,463,yes,no,telephone,no
9261,29,admin.,divorced,tertiary,yes,0,no,yes,cellular,yes
9262,46,management,married,secondary,no,0,no,no,unknown,no
9263,47,blue-collar,single,unknown,no,2443,no,no,unknown,no
9264,60,retired,married,secondary,no,5632,yes,no,cellular,no
9265,33,blue-collar,married,secondary,no,0,yes,yes,cellular,no
9266,53,technician,married,unknown,no,2242,no,no,cellular,no
9267,40,services,divorced,secondary,no,694,yes,no,cellular,no
9268,35,management,single,tertiary,no,3544,yes,no,cellular,yes
9269,24,unemployed,single,secondary,no,2573,no,no,cellular,yes
9270,30,blue-collar,married,secondary,no,309,yes,no,unknown,yes
9271,62,retired,married,primary,no,1084,no,no,cellular,yes
9272,38,technician,married,tertiary,no,4383,no,no,cellular,yes
9273,26,technician,single,secondary,no,44,no,no,cellular,yes
9274,31,management,married,tertiary,no,3914,no,yes,cellular,no
9275,41,management,married,tertiary,no,223,yes,no,unknown,no
9276,66,management,married,unknown,no,2149,yes,no,cellular,no
9277,28,student,single,unknown,no,78,no,no,cellular,yes
9278,41,self-employed,married,unknown,no,1377,yes,no,cellular,no
9279,29,admin.,married,secondary,no,252,yes,no,cellular,no
9280,35,blue-collar,single,primary,no,21,yes,no,unknown,no
9281,43,admin.,single,secondary,no,6,no,no,cellular,no
9282,41,technician,married,secondary,no,1043,yes,yes,unknown,no
9283,30,technician,single,secondary,no,3286,yes,no,cellular,yes
9284,41,blue-collar,married,primary,no,865,no,yes,unknown,no
9285,29,student,single,unknown,no,10332,no,no,cellular,yes
9286,38,technician,divorced,secondary,no,-397,yes,yes,cellular,no
9287,36,admin.,married,secondary,no,0,yes,yes,cellular,no
9288,37,management,single,tertiary,no,10269,yes,no,cellular,no
9289,46,blue-collar,married,secondary,no,-27,yes,no,cellular,no
9290,68,retired,married,secondary,no,2469,yes,no,telephone,yes
9291,44,technician,single,tertiary,no,643,no,no,cellular,yes
9292,34,blue-collar,single,primary,no,-109,yes,no,cellular,yes
9293,35,management,single,secondary,no,73,yes,no,unknown,no
9294,59,housemaid,married,secondary,no,454,no,no,cellular,no
9295,26,management,single,tertiary,no,2786,no,no,cellular,yes
9296,70,retired,divorced,primary,no,482,no,no,telephone,yes
9297,40,housemaid,married,primary,no,0,no,no,cellular,no
9298,73,retired,divorced,primary,no,2308,no,no,telephone,yes
9299,59,retired,divorced,primary,no,217,yes,no,unknown,no
9300,32,services,single,tertiary,no,945,no,no,cellular,yes
9301,43,self-employed,married,primary,no,66,yes,no,unknown,no
9302,52,admin.,single,secondary,no,726,yes,no,cellular,yes
9303,23,student,single,tertiary,no,113,no,no,cellular,yes
9304,42,technician,married,unknown,no,1559,no,no,cellular,yes
9305,24,student,single,tertiary,no,235,no,no,cellular,yes
9306,52,management,married,tertiary,no,575,no,no,unknown,no
9307,27,services,single,secondary,no,1820,yes,no,cellular,yes
9308,45,management,married,tertiary,no,226,yes,no,cellular,yes
9309,41,technician,single,tertiary,no,1646,yes,no,cellular,yes
9310,42,management,married,tertiary,no,687,no,no,cellular,no
9311,53,technician,married,secondary,no,6831,no,no,cellular,yes
9312,54,blue-collar,married,primary,no,2933,yes,no,unknown,no
9313,48,self-employed,single,unknown,no,0,no,no,unknown,no
9314,55,services,married,tertiary,no,606,no,yes,cellular,no
9315,40,admin.,divorced,secondary,no,220,yes,no,cellular,no
9316,47,admin.,married,secondary,no,3070,no,no,cellular,yes
9317,31,management,single,tertiary,no,12857,yes,no,telephone,yes
9318,27,technician,single,tertiary,no,11862,no,no,telephone,no
9319,25,student,single,secondary,no,154,no,no,cellular,yes
9320,60,services,divorced,secondary,no,758,no,no,cellular,no
9321,47,blue-collar,married,secondary,no,2128,yes,no,telephone,no
9322,33,admin.,married,secondary,no,920,no,no,cellular,no
9323,44,admin.,married,secondary,no,205,no,no,cellular,yes
9324,30,management,single,tertiary,no,617,no,no,cellular,yes
9325,32,self-employed,single,tertiary,no,1249,yes,no,cellular,yes
9326,27,blue-collar,single,secondary,no,5563,yes,no,unknown,no
9327,41,technician,divorced,secondary,no,1545,no,yes,cellular,no
9328,51,management,married,tertiary,no,656,yes,no,cellular,no
9329,52,housemaid,married,primary,no,256,no,no,cellular,no
9330,54,admin.,married,secondary,no,0,yes,yes,cellular,no
9331,36,admin.,single,tertiary,no,364,no,yes,cellular,yes
9332,31,management,single,tertiary,no,12857,yes,no,cellular,yes
9333,41,retired,single,primary,no,2579,no,no,cellular,no
9334,44,self-employed,married,primary,no,0,no,no,cellular,no
9335,53,management,married,tertiary,no,5261,no,yes,cellular,no
9336,31,admin.,married,secondary,no,8784,yes,no,unknown,no
9337,33,blue-collar,married,secondary,no,370,yes,no,cellular,no
9338,44,management,married,tertiary,no,22,yes,no,cellular,no
9339,46,admin.,married,secondary,no,659,yes,no,telephone,yes
9340,33,services,married,secondary,no,3444,yes,no,telephone,yes
9341,32,admin.,married,secondary,no,684,yes,no,cellular,yes
9342,32,management,married,tertiary,no,141,yes,no,cellular,no
9343,58,services,married,primary,no,65,no,no,unknown,no
9344,38,management,single,tertiary,no,1704,no,no,cellular,no
9345,31,management,single,tertiary,no,0,no,no,cellular,no
9346,50,technician,married,secondary,no,778,no,no,cellular,no
9347,82,retired,married,secondary,no,121,no,no,telephone,yes
9348,42,technician,divorced,secondary,no,1689,yes,no,cellular,no
9349,36,management,divorced,tertiary,no,14930,no,no,cellular,no
9350,56,technician,divorced,secondary,no,1561,no,no,cellular,no
9351,31,admin.,married,secondary,no,941,yes,no,cellular,no
9352,34,services,divorced,secondary,no,1281,no,no,cellular,no
9353,30,blue-collar,single,primary,no,395,no,no,cellular,no
9354,44,unemployed,married,secondary,yes,-505,yes,no,unknown,no
9355,26,technician,single,tertiary,no,11862,no,no,cellular,yes
9356,30,technician,single,tertiary,no,0,yes,no,cellular,yes
9357,33,management,single,tertiary,no,1781,no,no,cellular,yes
9358,34,management,married,tertiary,no,101,no,no,cellular,no
9359,32,management,single,tertiary,no,2536,yes,no,cellular,yes
9360,32,unemployed,married,secondary,no,365,yes,no,cellular,no
9361,69,retired,married,primary,no,2346,no,no,cellular,yes
9362,34,management,married,tertiary,no,63,no,no,cellular,no
9363,53,admin.,divorced,secondary,no,0,yes,yes,cellular,no
9364,44,self-employed,single,tertiary,no,2734,yes,no,cellular,yes
9365,36,admin.,married,secondary,no,1031,no,no,cellular,yes
9366,57,management,married,tertiary,no,372,no,no,cellular,yes
9367,61,blue-collar,divorced,primary,no,1428,yes,no,unknown,no
9368,56,blue-collar,married,secondary,no,1210,no,no,unknown,yes
9369,57,management,married,tertiary,yes,1218,yes,no,cellular,no
9370,46,management,married,tertiary,no,0,no,no,cellular,yes
9371,48,technician,married,primary,no,235,no,no,cellular,yes
9372,48,services,divorced,secondary,no,-276,yes,yes,cellular,yes
9373,45,management,married,tertiary,no,904,yes,yes,unknown,no
9374,85,retired,divorced,primary,no,7613,no,no,cellular,yes
9375,44,blue-collar,married,secondary,no,0,no,no,cellular,yes
9376,49,blue-collar,married,secondary,no,134,yes,yes,unknown,no
9377,31,management,single,tertiary,no,354,no,no,cellular,yes
9378,30,admin.,single,tertiary,no,311,no,no,cellular,yes
9379,33,services,divorced,secondary,no,1117,no,no,cellular,yes
9380,39,unemployed,divorced,secondary,no,265,yes,no,unknown,yes
9381,35,blue-collar,married,primary,no,623,yes,no,cellular,no
9382,40,blue-collar,married,primary,no,2171,yes,no,unknown,no
9383,40,management,married,tertiary,no,423,yes,no,cellular,no
9384,39,blue-collar,single,tertiary,no,172,yes,no,cellular,yes
9385,54,unknown,married,secondary,no,2206,no,no,cellular,yes
9386,24,services,single,secondary,no,11,yes,no,unknown,no
9387,33,admin.,married,secondary,no,30,yes,no,telephone,no
9388,54,retired,married,secondary,no,1371,no,no,telephone,yes
9389,38,self-employed,divorced,secondary,no,0,yes,no,cellular,no
9390,27,management,single,tertiary,no,446,no,no,cellular,no
9391,57,technician,married,primary,no,0,no,no,unknown,no
9392,25,management,single,secondary,no,1272,yes,no,cellular,no
9393,33,management,married,tertiary,no,644,no,no,cellular,no
9394,27,technician,divorced,secondary,no,21,yes,no,cellular,no
9395,42,management,married,tertiary,no,877,yes,no,unknown,no
9396,38,technician,married,primary,no,217,yes,no,unknown,yes
9397,41,blue-collar,divorced,primary,no,0,no,no,cellular,yes
9398,36,admin.,married,unknown,no,991,no,no,cellular,yes
9399,29,management,single,tertiary,no,2955,no,no,cellular,yes
9400,48,management,married,tertiary,no,263,yes,no,unknown,no
9401,25,student,single,secondary,no,469,no,no,cellular,no
9402,45,technician,married,secondary,no,1441,yes,no,cellular,no
9403,43,blue-collar,married,primary,no,377,no,yes,unknown,no
9404,36,blue-collar,married,primary,no,223,yes,no,unknown,no
9405,40,unemployed,married,secondary,no,1960,yes,no,unknown,yes
9406,26,blue-collar,single,tertiary,no,567,no,no,cellular,yes
9407,41,blue-collar,single,secondary,no,925,yes,no,telephone,no
9408,32,technician,married,secondary,no,3271,no,no,cellular,yes
9409,68,retired,married,tertiary,no,2812,no,no,cellular,yes
9410,29,management,married,tertiary,no,2417,yes,no,cellular,no
9411,35,management,single,tertiary,no,0,yes,no,unknown,no
9412,35,admin.,divorced,secondary,no,1085,no,no,cellular,yes
9413,35,technician,single,secondary,no,344,no,no,cellular,yes
9414,46,blue-collar,single,tertiary,no,460,yes,no,unknown,yes
9415,39,management,married,tertiary,no,309,no,no,cellular,no
9416,39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,yes
9417,31,blue-collar,married,secondary,no,625,yes,no,cellular,yes
9418,41,management,married,tertiary,no,254,no,no,cellular,yes
9419,45,technician,married,secondary,no,879,no,no,cellular,yes
9420,41,management,single,tertiary,no,0,no,no,cellular,no
9421,39,management,single,tertiary,no,0,yes,no,cellular,no
9422,26,blue-collar,single,primary,no,409,yes,no,cellular,yes
9423,38,management,married,tertiary,no,0,no,no,cellular,no
9424,50,technician,single,secondary,no,-97,yes,no,cellular,no
9425,38,admin.,married,secondary,no,0,yes,no,cellular,yes
9426,45,admin.,married,secondary,no,231,yes,no,unknown,no
9427,55,technician,divorced,tertiary,no,0,no,no,cellular,yes
9428,34,services,single,secondary,no,-30,no,no,cellular,yes
9429,41,technician,single,secondary,no,5329,no,no,cellular,yes
9430,37,management,married,tertiary,no,156,no,no,cellular,yes
9431,27,technician,single,tertiary,no,393,no,no,cellular,yes
9432,39,admin.,married,secondary,no,1388,yes,no,cellular,no
9433,45,technician,married,unknown,no,886,yes,no,cellular,no
9434,24,technician,married,secondary,no,556,yes,no,cellular,yes
9435,34,admin.,single,tertiary,no,18,yes,yes,cellular,yes
9436,44,blue-collar,married,secondary,no,879,yes,no,cellular,no
9437,31,blue-collar,single,tertiary,no,761,no,no,telephone,yes
9438,42,admin.,single,secondary,no,4253,yes,no,cellular,no
9439,26,unemployed,single,tertiary,no,77,no,no,cellular,yes
9440,34,blue-collar,married,primary,no,425,yes,no,cellular,no
9441,25,services,single,secondary,no,1119,yes,no,cellular,yes
9442,38,management,single,tertiary,no,6836,yes,no,unknown,no
9443,25,self-employed,single,secondary,no,1242,yes,no,unknown,yes
9444,54,retired,married,primary,no,136,yes,no,cellular,no
9445,56,retired,married,primary,no,1906,no,yes,unknown,no
9446,27,blue-collar,single,secondary,yes,-27,no,no,unknown,yes
9447,33,blue-collar,married,secondary,yes,2,no,no,unknown,no
9448,46,management,single,tertiary,no,593,yes,no,cellular,no
9449,41,management,married,tertiary,no,15,no,no,unknown,no
9450,31,management,single,tertiary,no,0,yes,no,cellular,no
9451,32,management,married,tertiary,no,1331,no,no,cellular,yes
9452,50,management,married,secondary,no,2910,no,no,telephone,no
9453,60,retired,married,secondary,no,8332,no,no,cellular,yes
9454,60,management,divorced,secondary,no,0,no,no,cellular,yes
9455,51,blue-collar,divorced,secondary,no,734,yes,yes,cellular,no
9456,63,retired,married,secondary,no,2896,no,no,cellular,yes
9457,34,technician,married,secondary,no,484,no,no,unknown,no
9458,36,entrepreneur,married,tertiary,no,3057,no,no,unknown,yes
9459,26,management,single,tertiary,no,3944,yes,no,cellular,yes
9460,79,retired,married,secondary,no,668,no,no,telephone,yes
9461,34,blue-collar,married,secondary,no,1089,yes,no,cellular,yes
9462,43,services,single,secondary,no,21,no,no,cellular,no
9463,57,management,married,tertiary,no,2845,yes,no,telephone,yes
9464,52,retired,married,secondary,no,0,no,no,cellular,no
9465,49,management,married,tertiary,no,1167,yes,yes,cellular,yes
9466,37,management,married,tertiary,no,5355,no,no,telephone,yes
9467,50,self-employed,divorced,tertiary,no,13,yes,no,cellular,yes
9468,42,blue-collar,married,secondary,no,414,yes,no,cellular,no
9469,25,student,single,secondary,no,358,no,no,cellular,yes
9470,26,services,single,secondary,no,-481,yes,yes,cellular,no
9471,34,blue-collar,divorced,secondary,no,383,yes,no,unknown,yes
9472,31,blue-collar,single,secondary,no,609,yes,no,cellular,no
9473,31,management,married,tertiary,no,325,yes,no,cellular,yes
9474,28,student,single,secondary,no,2351,no,no,telephone,yes
9475,53,housemaid,married,primary,no,70,no,no,cellular,no
9476,43,management,single,tertiary,no,2067,yes,no,unknown,yes
9477,56,technician,married,secondary,no,589,yes,no,unknown,yes
9478,35,management,married,tertiary,no,867,yes,no,unknown,yes
9479,37,management,divorced,tertiary,no,1775,no,no,cellular,yes
9480,45,admin.,married,secondary,no,153,no,no,cellular,yes
9481,34,self-employed,married,secondary,no,-56,yes,no,unknown,no
9482,36,services,married,secondary,no,472,yes,no,unknown,no
9483,24,student,single,secondary,no,4126,no,no,cellular,yes
9484,33,admin.,single,tertiary,no,272,yes,no,cellular,yes
9485,39,blue-collar,married,secondary,no,0,yes,no,unknown,no
9486,26,services,single,secondary,no,397,no,no,cellular,no
9487,27,technician,married,secondary,no,-392,yes,no,cellular,yes
9488,78,retired,married,unknown,no,4807,no,no,telephone,yes
9489,35,blue-collar,married,primary,no,2490,yes,no,cellular,no
9490,29,blue-collar,married,secondary,no,104,yes,no,cellular,yes
9491,43,housemaid,single,primary,no,800,yes,no,cellular,yes
9492,59,retired,divorced,secondary,no,679,no,no,cellular,yes
9493,30,management,single,tertiary,no,552,yes,no,cellular,no
9494,36,technician,married,tertiary,no,571,yes,yes,cellular,no
9495,60,blue-collar,married,primary,no,228,yes,no,unknown,no
9496,34,housemaid,married,tertiary,no,677,no,no,cellular,no
9497,57,blue-collar,single,primary,no,3495,no,yes,cellular,no
9498,28,blue-collar,married,secondary,no,708,yes,no,unknown,no
9499,31,admin.,single,secondary,no,431,yes,yes,unknown,yes
9500,52,unemployed,divorced,secondary,no,230,no,no,cellular,yes
9501,25,management,single,tertiary,no,219,no,no,cellular,yes
9502,37,management,single,secondary,no,792,yes,no,unknown,yes
9503,57,blue-collar,married,secondary,no,6004,yes,no,cellular,no
9504,18,student,single,unknown,no,108,no,no,cellular,yes
9505,38,admin.,single,secondary,no,2470,no,no,telephone,yes
9506,40,blue-collar,married,secondary,no,2158,no,no,cellular,no
9507,43,blue-collar,married,secondary,no,1096,no,yes,unknown,no
9508,38,blue-collar,divorced,primary,no,0,yes,no,cellular,yes
9509,28,admin.,married,secondary,no,5,yes,no,cellular,no
9510,56,admin.,married,secondary,no,45,no,no,unknown,yes
9511,37,management,married,tertiary,no,355,no,no,cellular,no
9512,44,blue-collar,single,secondary,no,36,yes,no,unknown,no
9513,42,blue-collar,single,primary,no,92,no,no,cellular,no
9514,59,management,married,tertiary,no,1585,no,no,telephone,no
9515,34,management,married,tertiary,no,16,yes,no,telephone,yes
9516,45,blue-collar,single,primary,no,999,no,no,cellular,no
9517,38,admin.,married,primary,no,-175,yes,no,telephone,no
9518,33,technician,married,tertiary,no,1699,no,no,cellular,yes
9519,33,admin.,married,secondary,no,177,yes,no,cellular,no
9520,30,student,single,tertiary,no,3026,no,no,cellular,yes
9521,44,management,divorced,tertiary,yes,-411,yes,no,unknown,yes
9522,31,management,married,tertiary,no,156,no,no,cellular,yes
9523,37,technician,married,tertiary,no,88,no,no,cellular,yes
9524,33,admin.,single,tertiary,no,867,yes,no,cellular,no
9525,37,blue-collar,married,primary,no,2120,yes,no,cellular,yes
9526,57,management,married,tertiary,no,1410,yes,no,cellular,no
9527,56,management,married,tertiary,no,2366,yes,yes,cellular,no
9528,56,technician,married,secondary,no,147,no,no,cellular,no
9529,36,unemployed,married,secondary,no,439,yes,no,telephone,no
9530,48,management,divorced,tertiary,no,148,no,no,cellular,no
9531,57,entrepreneur,married,primary,no,1153,yes,yes,unknown,no
9532,28,technician,single,tertiary,no,3623,no,no,cellular,yes
9533,32,management,married,tertiary,no,6138,no,no,cellular,yes
9534,29,management,married,tertiary,no,7832,yes,no,unknown,no
9535,51,retired,married,primary,no,1495,no,no,telephone,yes
9536,35,technician,single,unknown,no,726,yes,no,cellular,no
9537,30,admin.,married,secondary,yes,23,no,yes,cellular,no
9538,36,blue-collar,married,primary,no,599,yes,no,unknown,yes
9539,31,management,married,tertiary,no,256,yes,no,cellular,no
9540,41,blue-collar,married,primary,no,0,yes,yes,unknown,no
9541,51,management,married,primary,no,98,yes,no,unknown,no
9542,41,admin.,divorced,secondary,no,1076,yes,no,cellular,no
9543,49,management,married,unknown,no,0,no,no,cellular,no
9544,53,management,married,tertiary,no,800,no,no,cellular,no
9545,33,technician,married,secondary,no,2044,yes,no,cellular,yes
9546,36,management,single,tertiary,no,1400,yes,no,cellular,yes
9547,32,technician,married,secondary,no,484,yes,no,cellular,yes
9548,40,admin.,single,secondary,no,664,no,no,cellular,yes
9549,53,management,single,tertiary,no,720,yes,no,unknown,no
9550,58,admin.,married,secondary,no,169,no,no,cellular,yes
9551,47,admin.,married,secondary,no,290,yes,no,cellular,yes
9552,47,technician,married,tertiary,yes,-813,yes,yes,unknown,no
9553,53,technician,married,tertiary,no,476,yes,no,cellular,no
9554,47,technician,married,secondary,no,644,no,no,telephone,no
9555,48,management,married,tertiary,no,2266,no,no,cellular,yes
9556,52,admin.,divorced,secondary,no,361,no,yes,cellular,no
9557,36,management,single,tertiary,no,538,no,no,cellular,yes
9558,50,admin.,married,secondary,no,4117,no,no,cellular,yes
9559,32,admin.,single,secondary,no,-32,no,no,cellular,no
9560,44,blue-collar,single,primary,no,287,no,no,cellular,no
9561,84,retired,married,secondary,no,81204,no,no,telephone,yes
9562,60,technician,married,secondary,no,259,no,no,cellular,yes
9563,35,services,married,secondary,no,0,yes,no,cellular,no
9564,38,management,married,unknown,no,1349,yes,no,unknown,no
9565,52,technician,married,tertiary,no,7,no,yes,unknown,no
9566,29,admin.,single,secondary,no,3528,no,no,cellular,yes
9567,31,admin.,single,tertiary,no,676,yes,no,cellular,yes
9568,71,retired,divorced,primary,no,275,no,no,cellular,yes
9569,40,admin.,married,secondary,no,0,yes,no,unknown,no
9570,54,services,married,unknown,no,386,no,yes,cellular,no
9571,32,technician,single,secondary,no,29,no,no,cellular,no
9572,44,entrepreneur,married,tertiary,no,624,no,no,telephone,yes
9573,45,services,married,secondary,no,27,yes,yes,cellular,no
9574,25,technician,single,secondary,no,139,no,yes,cellular,yes
9575,37,services,married,secondary,no,6089,yes,no,cellular,yes
9576,31,management,single,tertiary,no,147,no,no,cellular,yes
9577,34,admin.,married,tertiary,no,899,yes,no,unknown,yes
9578,32,technician,single,tertiary,no,703,yes,no,cellular,no
9579,36,blue-collar,single,primary,no,2176,yes,no,unknown,no
9580,33,technician,married,tertiary,no,4401,no,no,cellular,yes
9581,32,management,single,tertiary,no,41,no,no,cellular,yes
9582,31,blue-collar,single,secondary,no,33,yes,no,unknown,no
9583,25,technician,single,secondary,no,505,no,yes,cellular,yes
9584,32,technician,single,tertiary,no,550,no,no,cellular,yes
9585,35,management,single,tertiary,no,1228,no,no,cellular,yes
9586,27,student,single,tertiary,no,311,no,no,cellular,yes
9587,31,blue-collar,single,secondary,no,1205,yes,no,cellular,no
9588,61,retired,married,secondary,no,86,no,no,cellular,yes
9589,35,unemployed,single,tertiary,no,415,no,no,cellular,yes
9590,40,management,married,tertiary,no,1598,yes,yes,cellular,yes
9591,39,management,married,tertiary,no,756,yes,no,unknown,no
9592,53,blue-collar,married,primary,yes,-462,no,no,cellular,yes
9593,31,management,married,tertiary,no,81,yes,no,cellular,yes
9594,48,technician,divorced,tertiary,no,113,no,yes,cellular,no
9595,38,management,married,unknown,no,76,no,no,cellular,yes
9596,38,management,married,tertiary,no,119,yes,no,unknown,yes
9597,36,management,married,tertiary,no,-547,yes,no,cellular,no
9598,50,blue-collar,married,primary,no,71,yes,no,unknown,no
9599,42,unemployed,married,tertiary,no,0,no,no,cellular,no
9600,35,management,single,tertiary,no,5958,yes,no,cellular,yes
9601,26,technician,married,secondary,no,744,no,no,cellular,no
9602,31,management,single,tertiary,no,518,yes,no,cellular,no
9603,32,management,married,tertiary,no,393,no,no,cellular,no
9604,32,self-employed,married,tertiary,no,102,no,no,cellular,no
9605,48,management,married,tertiary,no,1147,no,no,cellular,yes
9606,43,management,married,tertiary,no,2987,no,no,cellular,yes
9607,55,management,married,tertiary,no,171,yes,no,cellular,no
9608,42,technician,single,tertiary,no,35,yes,yes,cellular,no
9609,44,blue-collar,married,primary,no,-101,yes,no,cellular,yes
9610,42,admin.,single,secondary,no,243,yes,no,unknown,no
9611,43,management,single,tertiary,no,1304,no,no,cellular,yes
9612,35,management,divorced,tertiary,no,434,yes,no,cellular,yes
9613,45,admin.,married,secondary,no,0,no,no,cellular,no
9614,41,blue-collar,married,secondary,no,203,no,no,cellular,yes
9615,53,technician,married,secondary,no,287,no,no,telephone,no
9616,41,unemployed,married,tertiary,no,0,no,no,cellular,yes
9617,54,management,married,secondary,yes,5249,yes,no,cellular,no
9618,35,technician,single,tertiary,no,670,no,no,cellular,yes
9619,50,admin.,divorced,secondary,yes,2405,yes,no,cellular,no
9620,34,management,single,tertiary,no,2555,yes,no,cellular,no
9621,30,admin.,married,secondary,no,590,no,no,cellular,no
9622,36,management,married,tertiary,no,4069,no,no,cellular,yes
9623,42,services,divorced,secondary,no,466,no,no,cellular,no
9624,57,retired,divorced,primary,no,720,no,no,telephone,yes
9625,36,blue-collar,divorced,secondary,no,719,yes,no,unknown,no
9626,40,technician,single,secondary,no,153,no,no,cellular,no
9627,39,management,married,tertiary,no,-190,no,yes,unknown,yes
9628,75,retired,married,primary,no,358,no,no,cellular,yes
9629,31,blue-collar,married,primary,no,292,yes,yes,unknown,no
9630,82,retired,married,primary,no,8603,no,no,cellular,yes
9631,28,services,single,secondary,no,340,yes,no,cellular,yes
9632,27,admin.,married,secondary,no,1293,yes,no,cellular,yes
9633,52,admin.,married,secondary,no,1113,no,yes,cellular,no
9634,33,blue-collar,married,primary,no,934,yes,no,unknown,no
9635,44,technician,married,secondary,no,1901,no,no,cellular,no
9636,33,technician,married,tertiary,no,6843,no,no,cellular,yes
9637,33,technician,single,secondary,no,1429,yes,no,cellular,yes
9638,43,blue-collar,married,primary,yes,1202,no,no,unknown,no
9639,55,blue-collar,married,secondary,no,3917,yes,no,cellular,yes
9640,26,student,single,secondary,no,0,no,no,cellular,yes
9641,53,management,divorced,tertiary,no,2894,yes,no,cellular,no
9642,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,yes
9643,50,management,married,tertiary,no,0,no,no,cellular,no
9644,22,student,single,secondary,no,185,no,no,cellular,yes
9645,43,unemployed,married,secondary,no,0,yes,yes,cellular,yes
9646,45,management,married,tertiary,no,31472,no,no,cellular,yes
9647,46,technician,divorced,secondary,no,3455,yes,no,unknown,no
9648,57,management,married,tertiary,no,10583,no,no,cellular,yes
9649,35,technician,married,secondary,no,410,yes,no,cellular,no
9650,25,technician,single,secondary,no,102,no,yes,cellular,yes
9651,78,retired,married,unknown,no,4807,no,no,telephone,yes
9652,40,blue-collar,married,secondary,no,95,no,yes,unknown,no
9653,51,self-employed,married,secondary,no,95,yes,no,cellular,yes
9654,58,retired,divorced,unknown,no,5920,yes,no,cellular,no
9655,74,retired,divorced,secondary,no,4079,no,no,cellular,yes
9656,31,management,married,tertiary,no,10884,no,no,cellular,yes
9657,60,admin.,married,unknown,no,478,no,no,cellular,yes
9658,64,retired,married,primary,no,440,no,no,cellular,yes
9659,36,blue-collar,single,secondary,no,40,yes,no,cellular,yes
9660,37,technician,single,tertiary,no,0,no,no,unknown,yes
9661,33,technician,married,secondary,yes,72,yes,no,unknown,no
9662,34,self-employed,single,tertiary,no,5462,no,no,cellular,yes
9663,48,management,divorced,tertiary,no,17964,yes,no,cellular,yes
9664,52,technician,married,secondary,no,195,yes,no,cellular,yes
9665,63,retired,married,secondary,no,18016,no,no,cellular,yes
9666,60,management,divorced,primary,no,21,no,yes,telephone,no
9667,30,admin.,married,secondary,no,0,no,no,cellular,yes
9668,50,management,married,tertiary,no,67,no,yes,unknown,no
9669,62,management,married,secondary,no,4562,yes,no,cellular,yes
9670,37,management,married,tertiary,no,6771,no,no,cellular,yes
9671,55,entrepreneur,married,secondary,no,814,no,yes,cellular,no
9672,78,retired,married,primary,no,8556,no,no,telephone,yes
9673,48,management,married,tertiary,no,190,no,no,cellular,no
9674,50,management,married,tertiary,no,253,no,no,cellular,yes
9675,38,student,married,unknown,no,0,no,no,cellular,yes
9676,42,blue-collar,single,primary,no,4930,no,no,unknown,yes
9677,54,admin.,married,tertiary,no,59,yes,no,cellular,no
9678,54,technician,single,tertiary,no,467,yes,no,cellular,yes
9679,22,student,single,primary,no,3472,no,no,cellular,yes
9680,30,management,single,tertiary,no,502,no,no,cellular,yes
9681,30,management,single,tertiary,no,7845,yes,no,unknown,no
9682,29,management,single,tertiary,no,572,no,no,cellular,yes
9683,41,housemaid,married,primary,no,46,no,no,cellular,no
